submission_id,age,assumption,comments,correct_answer,education,experiment_duration,experiment_end_time,experiment_start_time,gender,inference_type,itemOrder,item_id,languages,llm_id,lower_bound,p1,p2,responseTime,trialNr,trial_type,upper_bound
1483,NA,quantity_1,NA,main,NA,231689,1751368645239,1751368413550,NA,too_little,"p2,lower_bound,upper_bound,p1",19,NA,NA,9,13,9,21537,3,main,63
1483,NA,manner_1,NA,100,NA,231689,1751368645239,1751368413550,NA,too_little,"p1,upper_bound,lower_bound,p2",13,NA,NA,100,100,100,15202,4,filler,100
1483,NA,relevance_1,NA,main,NA,231689,1751368645239,1751368413550,NA,baseline,"p2,upper_bound,lower_bound,p1",24,NA,NA,2,94,100,16876,5,main,99
1483,NA,manner_1,NA,main,NA,231689,1751368645239,1751368413550,NA,too_much,"upper_bound,p1,p2,lower_bound",1,NA,NA,21,87,9,24242,6,main,85
1483,37,NA,NA,NA,Did not graduate High-school,231689,1751368645239,1751368413550,female,NA,NA,NA,"english, welsh",they were more literal,NA,NA,NA,28476,NA,NA,NA
1490,NA,NA,NA,NA,NA,272982,1751368701129,1751368428147,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,68,15,17,56616,NA,NA,48
1490,NA,relevance_1,NA,main,NA,272982,1751368701129,1751368428147,NA,irrelevant,"p2,upper_bound,p1,lower_bound",6,NA,NA,100,88,77,58327,1,main,12
1490,NA,manner_1,NA,main,NA,272982,1751368701129,1751368428147,NA,too_much,"p1,lower_bound,upper_bound,p2",1,NA,NA,71,68,6,25712,2,main,29
1490,NA,manner_1,NA,100,NA,272982,1751368701129,1751368428147,NA,too_little,"lower_bound,upper_bound,p1,p2",13,NA,NA,100,100,1,25704,3,filler,0
1490,NA,quantity_1,NA,main,NA,272982,1751368701129,1751368428147,NA,baseline,"p2,p1,lower_bound,upper_bound",2,NA,NA,5,71,92,27648,4,main,76
1490,NA,quantity_2,NA,main,NA,272982,1751368701129,1751368428147,NA,marked,"upper_bound,p1,p2,lower_bound",16,NA,NA,63,7,68,23456,5,main,86
1490,NA,no_violation,NA,main,NA,272982,1751368701129,1751368428147,NA,too_little,"upper_bound,p1,lower_bound,p2",6,NA,NA,38,100,85,25359,6,main,7
1490,60,NA,NA,NA,Graduated High-school,272982,1751368701129,1751368428147,male,NA,NA,NA,NA,no,NA,NA,NA,21033,NA,NA,NA
1493,NA,NA,NA,NA,NA,315459,1751368727280,1751368411821,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,NA,NA,NA,3497,NA,NA,NA
1493,NA,quantity_2,NA,main,NA,315459,1751368727280,1751368411821,NA,irrelevant,"upper_bound,lower_bound,p2,p1",9,NA,NA,65,72,61,95992,1,main,26
1493,NA,manner_2,NA,main,NA,315459,1751368727280,1751368411821,NA,marked,"lower_bound,upper_bound,p2,p1",23,NA,NA,74,73,70,18233,2,main,76
1493,NA,manner_1,NA,main,NA,315459,1751368727280,1751368411821,NA,baseline,"p1,lower_bound,p2,upper_bound",12,NA,NA,20,83,73,19028,3,main,100
1493,NA,manner_4,NA,main,NA,315459,1751368727280,1751368411821,NA,too_much,"p1,upper_bound,p2,lower_bound",19,NA,NA,50,82,64,36132,4,main,26
1493,NA,quality_2,NA,main,NA,315459,1751368727280,1751368411821,NA,too_little,"lower_bound,p1,upper_bound,p2",2,NA,NA,94,79,39,55046,5,main,69
1493,NA,manner_1,NA,0,NA,315459,1751368727280,1751368411821,NA,too_little,"upper_bound,p1,p2,lower_bound",13,NA,NA,100,97,95,21225,6,filler,31
1493,26,NA,NA,NA,Higher degree,315459,1751368727280,1751368411821,male,NA,NA,NA,NA,NA,NA,NA,NA,62031,NA,NA,NA
1500,NA,NA,NA,NA,NA,334071,1751368748874,1751368414803,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,88,88,53,74904,NA,NA,79
1500,NA,manner_4,NA,main,NA,334071,1751368748874,1751368414803,NA,too_much,"p1,lower_bound,p2,upper_bound",19,NA,NA,85,10,22,49691,1,main,9
1500,NA,manner_2,NA,main,NA,334071,1751368748874,1751368414803,NA,too_little,"p2,p1,upper_bound,lower_bound",24,NA,NA,22,12,16,36027,2,main,68
1500,NA,quality_2,NA,main,NA,334071,1751368748874,1751368414803,NA,baseline,"p2,lower_bound,p1,upper_bound",17,NA,NA,0,77,96,27794,3,main,100
1500,NA,quantity_2,NA,main,NA,334071,1751368748874,1751368414803,NA,marked,"upper_bound,p2,lower_bound,p1",16,NA,NA,66,66,83,35387,4,main,78
1500,NA,manner_2,NA,100,NA,334071,1751368748874,1751368414803,NA,baseline,"upper_bound,p2,lower_bound,p1",22,NA,NA,100,100,100,22118,5,filler,100
1500,NA,manner_1,NA,main,NA,334071,1751368748874,1751368414803,NA,irrelevant,"lower_bound,p1,p2,upper_bound",9,NA,NA,44,69,93,26955,6,main,67
1500,65,NA,NA,NA,Graduated College,334071,1751368748874,1751368414803,male,NA,NA,NA,NA,stilted language,NA,NA,NA,26029,NA,NA,NA
1495,NA,NA,NA,NA,NA,314422,1751368719692,1751368405270,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,100,100,99,39095,NA,NA,100
1495,NA,quality_2,NA,main,NA,314422,1751368719692,1751368405270,NA,too_little,"lower_bound,upper_bound,p2,p1",2,NA,NA,99,100,93,39116,1,main,99
1495,NA,quantity_1,NA,main,NA,314422,1751368719692,1751368405270,NA,marked,"p1,lower_bound,upper_bound,p2",8,NA,NA,100,99,100,60055,2,main,94
1495,NA,manner_1,NA,100,NA,314422,1751368719692,1751368405270,NA,too_little,"p2,upper_bound,lower_bound,p1",13,NA,NA,99,97,93,29525,3,filler,99
1495,NA,manner_1,NA,main,NA,314422,1751368719692,1751368405270,NA,irrelevant,"p1,lower_bound,p2,upper_bound",9,NA,NA,96,100,99,34460,4,main,99
1495,NA,quantity_2,NA,main,NA,314422,1751368719692,1751368405270,NA,too_much,"p2,upper_bound,lower_bound,p1",7,NA,NA,100,99,100,36114,5,main,64
1495,NA,manner_3,NA,main,NA,314422,1751368719692,1751368405270,NA,baseline,"upper_bound,p1,p2,lower_bound",11,NA,NA,0,100,100,37551,6,main,99
1495,35,NA,NA,NA,NA,314422,1751368719692,1751368405270,female,NA,NA,NA,NA,NA,NA,NA,NA,11595,NA,NA,NA
1513,NA,NA,NA,NA,NA,428601,1751368838269,1751368409668,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,20,NA,NA,32199,NA,NA,NA
1513,NA,no_violation,NA,main,NA,428601,1751368838269,1751368409668,NA,marked,"upper_bound,p2,lower_bound,p1",5,NA,NA,64,53,75,171449,1,main,45
1513,NA,manner_2,NA,main,NA,428601,1751368838269,1751368409668,NA,baseline,"p1,p2,upper_bound,lower_bound",2,NA,NA,32,53,62,33138,2,main,53
1513,NA,manner_4,NA,main,NA,428601,1751368838269,1751368409668,NA,too_little,"p2,lower_bound,p1,upper_bound",11,NA,NA,88,95,14,45487,3,main,89
1513,NA,manner_1,NA,0,NA,428601,1751368838269,1751368409668,NA,too_little,"upper_bound,p1,p2,lower_bound",13,NA,NA,97,48,16,33126,4,filler,96
1513,NA,quality_1,NA,main,NA,428601,1751368838269,1751368409668,NA,irrelevant,"lower_bound,p1,upper_bound,p2",23,NA,NA,94,6,27,35435,5,main,35
1513,NA,manner_3,NA,main,NA,428601,1751368838269,1751368409668,NA,too_much,"lower_bound,p2,upper_bound,p1",11,NA,NA,99,52,35,31626,6,main,15
1513,55,NA,NA,NA,Graduated College,428601,1751368838269,1751368409668,male,NA,NA,NA,NA,NA,NA,NA,NA,23073,NA,NA,NA
1524,NA,NA,NA,NA,NA,388059,1751368937379,1751368549320,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,61,75,NA,103107,NA,NA,75
1524,NA,manner_2,NA,100,NA,388059,1751368937379,1751368549320,NA,baseline,"upper_bound,p2,p1,lower_bound",22,NA,NA,12,68,38,40318,1,filler,93
1524,NA,quantity_1,NA,main,NA,388059,1751368937379,1751368549320,NA,marked,"lower_bound,p2,upper_bound,p1",8,NA,NA,75,88,76,38142,2,main,41
1524,NA,relevance_1,NA,main,NA,388059,1751368937379,1751368549320,NA,too_much,"lower_bound,p1,upper_bound,p2",18,NA,NA,21,69,18,45646,3,main,85
1524,NA,quality_1,NA,main,NA,388059,1751368937379,1751368549320,NA,baseline,"upper_bound,p2,p1,lower_bound",21,NA,NA,10,70,81,47654,4,main,1
1524,NA,manner_2,NA,main,NA,388059,1751368937379,1751368549320,NA,irrelevant,"upper_bound,p1,p2,lower_bound",7,NA,NA,73,77,90,34178,5,main,92
1524,NA,no_violation,NA,main,NA,388059,1751368937379,1751368549320,NA,too_little,"p1,upper_bound,p2,lower_bound",6,NA,NA,71,80,30,35970,6,main,71
1524,57,NA,NA,NA,Higher degree,388059,1751368937379,1751368549320,female,NA,NA,NA,english,no,NA,NA,NA,33930,NA,NA,NA
1526,NA,NA,NA,NA,NA,514957,1751368960276,1751368445319,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,99,0,0,70688,NA,NA,1
1526,NA,manner_1,NA,100,NA,514957,1751368960276,1751368445319,NA,too_little,"p2,upper_bound,lower_bound,p1",13,NA,NA,99,100,1,38114,1,filler,100
1526,NA,quality_1,NA,main,NA,514957,1751368960276,1751368445319,NA,too_little,"lower_bound,upper_bound,p1,p2",14,NA,NA,100,99,99,27526,2,main,99
1526,NA,quantity_1,NA,main,NA,514957,1751368960276,1751368445319,NA,irrelevant,"upper_bound,lower_bound,p1,p2",12,NA,NA,99,99,99,24315,3,main,99
1526,NA,quantity_2,NA,main,NA,514957,1751368960276,1751368445319,NA,too_much,"upper_bound,p2,p1,lower_bound",7,NA,NA,99,99,99,35602,4,main,99
1526,NA,manner_3,NA,main,NA,514957,1751368960276,1751368445319,NA,marked,"p1,lower_bound,upper_bound,p2",6,NA,NA,100,99,99,37419,5,main,100
1526,NA,manner_1,NA,main,NA,514957,1751368960276,1751368445319,NA,baseline,"p1,lower_bound,upper_bound,p2",12,NA,NA,1,99,100,27237,6,main,99
1526,72,NA,I do not have any.,NA,Graduated College,514957,1751368960276,1751368445319,female,NA,NA,NA,English,"yes, by the formality in the tone of such interpretations.",NA,NA,NA,140044,NA,NA,NA
1491,NA,NA,NA,NA,NA,141379,1751368702687,1751368561308,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,78,41,42,8833,NA,NA,38
1491,NA,quantity_2,NA,main,NA,141379,1751368702687,1751368561308,NA,baseline,"p2,p1,upper_bound,lower_bound",23,NA,NA,0,91,22,22247,1,main,86
1491,NA,relevance_1,NA,main,NA,141379,1751368702687,1751368561308,NA,irrelevant,"p2,upper_bound,p1,lower_bound",6,NA,NA,69,51,88,22921,2,main,31
1491,NA,quality_1,NA,main,NA,141379,1751368702687,1751368561308,NA,marked,"upper_bound,p2,lower_bound,p1",15,NA,NA,69,84,78,21759,3,main,71
1491,NA,quantity_1,NA,main,NA,141379,1751368702687,1751368561308,NA,too_much,"p2,p1,upper_bound,lower_bound",12,NA,NA,63,74,91,22184,4,main,18
1491,NA,manner_1,NA,0,NA,141379,1751368702687,1751368561308,NA,too_little,"lower_bound,p2,p1,upper_bound",13,NA,NA,0,0,0,12641,5,filler,0
1491,NA,no_violation,NA,main,NA,141379,1751368702687,1751368561308,NA,too_little,"p1,upper_bound,p2,lower_bound",6,NA,NA,83,81,33,14695,6,main,64
1491,20,NA,NA,NA,Graduated College,141379,1751368702687,1751368561308,male,NA,NA,NA,English,NA,NA,NA,NA,9851,NA,NA,NA
1506,NA,NA,NA,NA,NA,283237,1751368809148,1751368525911,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,17,29,48,53564,NA,NA,73
1506,NA,manner_3,NA,main,NA,283237,1751368809148,1751368525911,NA,irrelevant,"p1,upper_bound,p2,lower_bound",14,NA,NA,100,24,34,39345,1,main,18
1506,NA,quantity_2,NA,main,NA,283237,1751368809148,1751368525911,NA,too_little,"p2,lower_bound,upper_bound,p1",23,NA,NA,100,46,51,26769,2,main,47
1506,NA,manner_2,NA,main,NA,283237,1751368809148,1751368525911,NA,marked,"p2,lower_bound,p1,upper_bound",23,NA,NA,38,38,65,29163,3,main,57
1506,NA,manner_1,NA,0,NA,283237,1751368809148,1751368525911,NA,too_little,"p1,lower_bound,p2,upper_bound",13,NA,NA,100,16,36,24666,4,filler,67
1506,NA,manner_1,NA,main,NA,283237,1751368809148,1751368525911,NA,too_much,"p2,p1,upper_bound,lower_bound",1,NA,NA,53,36,67,34784,5,main,90
1506,NA,quality_1,NA,main,NA,283237,1751368809148,1751368525911,NA,baseline,"p2,lower_bound,p1,upper_bound",21,NA,NA,33,38,50,13168,6,main,100
1506,41,NA,none,NA,Graduated College,283237,1751368809148,1751368525911,male,NA,NA,NA,english,"yes, the dont sound human",NA,NA,NA,40266,NA,NA,NA
1525,NA,NA,NA,NA,NA,410229,1751368956893,1751368546664,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,33,70,NA,58082,NA,NA,72
1525,NA,relevance_1,NA,main,NA,410229,1751368956893,1751368546664,NA,irrelevant,"lower_bound,p2,p1,upper_bound",6,NA,NA,80,16,81,57038,1,main,81
1525,NA,manner_2,NA,0,NA,410229,1751368956893,1751368546664,NA,baseline,"upper_bound,p1,lower_bound,p2",22,NA,NA,23,79,79,24334,2,filler,68
1525,NA,quantity_2,NA,main,NA,410229,1751368956893,1751368546664,NA,marked,"upper_bound,lower_bound,p2,p1",16,NA,NA,81,16,81,43642,3,main,80
1525,NA,manner_2,NA,main,NA,410229,1751368956893,1751368546664,NA,too_little,"p1,p2,lower_bound,upper_bound",24,NA,NA,82,11,64,39417,4,main,94
1525,NA,quality_2,NA,main,NA,410229,1751368956893,1751368546664,NA,baseline,"p2,p1,upper_bound,lower_bound",17,NA,NA,10,76,76,32271,5,main,93
1525,NA,manner_4,NA,main,NA,410229,1751368956893,1751368546664,NA,too_much,"upper_bound,lower_bound,p1,p2",19,NA,NA,24,11,8,40258,6,main,0
1525,55,NA,NA,NA,Graduated College,410229,1751368956893,1751368546664,NA,NA,NA,NA,NA,NA,NA,NA,NA,9414,NA,NA,NA
1546,NA,NA,NA,NA,NA,1098714,1751369560592,1751368461878,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,NA,93,77,121218,NA,NA,95
1546,NA,manner_1,NA,main,NA,1098714,1751369560592,1751368461878,NA,marked,"lower_bound,p1,upper_bound,p2",10,NA,NA,3,91,27,64827,1,main,59
1546,NA,manner_3,NA,main,NA,1098714,1751369560592,1751368461878,NA,too_little,"p2,p1,upper_bound,lower_bound",20,NA,NA,73,80,39,83615,2,main,76
1546,NA,relevance_1,NA,main,NA,1098714,1751369560592,1751368461878,NA,too_much,"lower_bound,p1,p2,upper_bound",18,NA,NA,0,64,70,120905,3,main,63
1546,NA,manner_1,NA,0,NA,1098714,1751369560592,1751368461878,NA,too_little,"p2,upper_bound,lower_bound,p1",13,NA,NA,65,74,15,83992,4,filler,91
1546,NA,quantity_1,NA,main,NA,1098714,1751369560592,1751368461878,NA,baseline,"upper_bound,lower_bound,p1,p2",2,NA,NA,36,94,79,185110,5,main,76
1546,NA,quality_1,NA,main,NA,1098714,1751369560592,1751368461878,NA,irrelevant,"p1,p2,upper_bound,lower_bound",23,NA,NA,73,3,11,86876,6,main,55
1546,28,NA,people have different interpretations of a similar sentence.,NA,Graduated College,1098714,1751369560592,1751368461878,female,NA,NA,NA,English,"Yes. Like in the last topic about Jo, all interpretations seemed machine made because they were all revolving about cooking but a human will try to express about how the comedy was well prepared.",NA,NA,NA,242887,NA,NA,NA
1504,NA,NA,NA,NA,NA,399876,1751368793406,1751368393530,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,78,26,NA,110092,NA,NA,NA
1504,NA,manner_2,NA,0,NA,399876,1751368793406,1751368393530,NA,baseline,"p1,upper_bound,p2,lower_bound",22,NA,NA,37,71,67,23693,1,filler,31
1504,NA,quantity_2,NA,main,NA,399876,1751368793406,1751368393530,NA,baseline,"p2,p1,lower_bound,upper_bound",23,NA,NA,3,89,80,22463,2,main,97
1504,NA,manner_1,NA,main,NA,399876,1751368793406,1751368393530,NA,marked,"p1,upper_bound,p2,lower_bound",10,NA,NA,66,73,2,28536,3,main,89
1504,NA,quality_1,NA,main,NA,399876,1751368793406,1751368393530,NA,irrelevant,"p1,p2,lower_bound,upper_bound",23,NA,NA,88,79,76,34032,4,main,93
1504,NA,manner_2,NA,main,NA,399876,1751368793406,1751368393530,NA,too_little,"p2,p1,upper_bound,lower_bound",24,NA,NA,73,8,97,23877,5,main,96
1504,NA,quantity_1,NA,main,NA,399876,1751368793406,1751368393530,NA,too_much,"p1,lower_bound,p2,upper_bound",12,NA,NA,88,62,71,60981,6,main,24
1504,37,NA,NA,NA,Higher degree,399876,1751368793406,1751368393530,male,NA,NA,NA,English,NA,NA,NA,NA,20519,NA,NA,NA
1511,NA,NA,NA,NA,NA,428261,1751368831581,1751368403320,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,91,48,37,22576,NA,NA,93
1511,NA,no_violation,NA,main,NA,428261,1751368831581,1751368403320,NA,too_little,"lower_bound,p2,p1,upper_bound",6,NA,NA,14,74,44,116817,1,main,3
1511,NA,relevance_1,NA,main,NA,428261,1751368831581,1751368403320,NA,baseline,"p2,p1,upper_bound,lower_bound",24,NA,NA,17,29,99,22261,2,main,98
1511,NA,manner_1,NA,100,NA,428261,1751368831581,1751368403320,NA,too_little,"upper_bound,p2,lower_bound,p1",13,NA,NA,99,31,26,16879,3,filler,47
1511,NA,manner_4,NA,main,NA,428261,1751368831581,1751368403320,NA,too_much,"upper_bound,lower_bound,p1,p2",19,NA,NA,66,81,1,30422,4,main,0
1511,NA,quality_1,NA,main,NA,428261,1751368831581,1751368403320,NA,irrelevant,"upper_bound,p1,p2,lower_bound",23,NA,NA,100,94,89,19739,5,main,86
1511,NA,manner_2,NA,main,NA,428261,1751368831581,1751368403320,NA,marked,"upper_bound,p2,p1,lower_bound",23,NA,NA,1,1,58,40140,6,main,98
1511,39,NA,none,NA,Higher degree,428261,1751368831581,1751368403320,female,NA,NA,NA,english,no,NA,NA,NA,156370,NA,NA,NA
1512,NA,NA,NA,NA,NA,316072,1751368837298,1751368521226,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,100,92,6,76909,NA,NA,15
1512,NA,no_violation,NA,main,NA,316072,1751368837298,1751368521226,NA,too_little,"lower_bound,upper_bound,p2,p1",6,NA,NA,100,48,26,38025,1,main,44
1512,NA,manner_3,NA,main,NA,316072,1751368837298,1751368521226,NA,baseline,"p1,upper_bound,p2,lower_bound",11,NA,NA,0,94,90,70476,2,main,100
1512,NA,quantity_2,NA,main,NA,316072,1751368837298,1751368521226,NA,too_much,"p1,lower_bound,upper_bound,p2",7,NA,NA,97,98,98,33076,3,main,2
1512,NA,manner_2,NA,0,NA,316072,1751368837298,1751368521226,NA,baseline,"p1,upper_bound,p2,lower_bound",22,NA,NA,0,88,100,24064,4,filler,61
1512,NA,manner_2,NA,main,NA,316072,1751368837298,1751368521226,NA,irrelevant,"upper_bound,p2,lower_bound,p1",7,NA,NA,78,100,99,19208,5,main,99
1512,NA,relevance_1,NA,main,NA,316072,1751368837298,1751368521226,NA,marked,"p1,p2,lower_bound,upper_bound",15,NA,NA,99,96,97,22688,6,main,97
1512,56,NA,NA,NA,Higher degree,316072,1751368837298,1751368521226,male,NA,NA,NA,NA,No,NA,NA,NA,21392,NA,NA,NA
1521,NA,NA,NA,NA,NA,498294,1751368904890,1751368406596,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,100,7,71,42500,NA,NA,NA
1521,NA,manner_4,NA,main,NA,498294,1751368904890,1751368406596,NA,too_little,"p1,lower_bound,upper_bound,p2",11,NA,NA,0,75,51,65163,1,main,57
1521,NA,manner_1,NA,main,NA,498294,1751368904890,1751368406596,NA,baseline,"p1,p2,upper_bound,lower_bound",12,NA,NA,0,100,100,49858,2,main,100
1521,NA,manner_2,NA,0,NA,498294,1751368904890,1751368406596,NA,baseline,"p2,upper_bound,lower_bound,p1",22,NA,NA,0,95,100,34624,3,filler,100
1521,NA,quality_2,NA,main,NA,498294,1751368904890,1751368406596,NA,irrelevant,"p1,p2,upper_bound,lower_bound",6,NA,NA,44,72,96,44304,4,main,61
1521,NA,no_violation,NA,main,NA,498294,1751368904890,1751368406596,NA,too_much,"p2,p1,upper_bound,lower_bound",5,NA,NA,100,99,100,52973,5,main,0
1521,NA,quantity_1,NA,main,NA,498294,1751368904890,1751368406596,NA,marked,"p1,p2,lower_bound,upper_bound",8,NA,NA,98,100,62,50571,6,main,0
1521,40,NA,NA,NA,Graduated College,498294,1751368904890,1751368406596,female,NA,NA,NA,NA,NA,NA,NA,NA,12160,NA,NA,NA
1528,NA,NA,NA,NA,NA,180017,1751368984705,1751368804688,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,80,6,89,36749,NA,NA,88
1528,NA,manner_2,NA,main,NA,180017,1751368984705,1751368804688,NA,irrelevant,"p2,upper_bound,lower_bound,p1",7,NA,NA,99,99,97,22946,1,main,99
1528,NA,manner_1,NA,main,NA,180017,1751368984705,1751368804688,NA,too_little,"p1,p2,upper_bound,lower_bound",12,NA,NA,99,99,99,23381,2,main,72
1528,NA,quality_1,NA,main,NA,180017,1751368984705,1751368804688,NA,too_much,"p1,lower_bound,p2,upper_bound",17,NA,NA,59,25,24,21886,3,main,73
1528,NA,manner_1,NA,100,NA,180017,1751368984705,1751368804688,NA,too_little,"p2,upper_bound,lower_bound,p1",13,NA,NA,76,71,41,14377,4,filler,36
1528,NA,no_violation,NA,main,NA,180017,1751368984705,1751368804688,NA,marked,"lower_bound,upper_bound,p2,p1",5,NA,NA,77,83,31,17550,5,main,77
1528,NA,relevance_1,NA,main,NA,180017,1751368984705,1751368804688,NA,baseline,"lower_bound,p2,upper_bound,p1",24,NA,NA,6,71,13,13257,6,main,92
1528,41,NA,NA,NA,Graduated College,180017,1751368984705,1751368804688,male,NA,NA,NA,English,no,NA,NA,NA,17419,NA,NA,NA
1516,NA,NA,NA,NA,NA,428738,1751368861073,1751368432335,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,61,66,70,95888,NA,NA,58
1516,NA,manner_2,NA,0,NA,428738,1751368861073,1751368432335,NA,baseline,"lower_bound,p1,upper_bound,p2",22,NA,NA,37,65,55,124392,1,filler,52
1516,NA,manner_3,NA,main,NA,428738,1751368861073,1751368432335,NA,irrelevant,"p2,lower_bound,p1,upper_bound",14,NA,NA,58,67,43,20823,2,main,32
1516,NA,quality_1,NA,main,NA,428738,1751368861073,1751368432335,NA,too_little,"p1,lower_bound,upper_bound,p2",14,NA,NA,42,57,58,17807,3,main,61
1516,NA,no_violation,NA,main,NA,428738,1751368861073,1751368432335,NA,baseline,"upper_bound,lower_bound,p2,p1",1,NA,NA,59,57,61,16112,4,main,40
1516,NA,quantity_2,NA,main,NA,428738,1751368861073,1751368432335,NA,too_much,"p2,p1,lower_bound,upper_bound",7,NA,NA,95,77,78,27601,5,main,83
1516,NA,quantity_1,NA,main,NA,428738,1751368861073,1751368432335,NA,marked,"lower_bound,upper_bound,p2,p1",8,NA,NA,81,46,75,12975,6,main,79
1516,49,NA,no comment,NA,Graduated College,428738,1751368861073,1751368432335,male,NA,NA,NA,NA,no,NA,NA,NA,36384,NA,NA,NA
1519,NA,NA,NA,NA,NA,467318,1751368881831,1751368414513,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,92,71,85,48818,NA,NA,85
1519,NA,manner_2,NA,100,NA,467318,1751368881831,1751368414513,NA,baseline,"lower_bound,p2,p1,upper_bound",22,NA,NA,17,65,59,50485,1,filler,84
1519,NA,quality_1,NA,main,NA,467318,1751368881831,1751368414513,NA,too_little,"upper_bound,p1,p2,lower_bound",14,NA,NA,93,90,93,108491,2,main,70
1519,NA,quantity_2,NA,main,NA,467318,1751368881831,1751368414513,NA,too_much,"p1,upper_bound,p2,lower_bound",7,NA,NA,98,94,98,53128,3,main,63
1519,NA,manner_4,NA,main,NA,467318,1751368881831,1751368414513,NA,irrelevant,"p1,p2,upper_bound,lower_bound",1,NA,NA,99,84,94,31928,4,main,89
1519,NA,quantity_1,NA,main,NA,467318,1751368881831,1751368414513,NA,marked,"lower_bound,p1,p2,upper_bound",8,NA,NA,99,94,85,35366,5,main,75
1519,NA,relevance_1,NA,main,NA,467318,1751368881831,1751368414513,NA,baseline,"upper_bound,p1,p2,lower_bound",24,NA,NA,0,68,87,22560,6,main,100
1519,28,NA,"♡ thank you so much, no issues ♡",NA,Higher degree,467318,1751368881831,1751368414513,female,NA,NA,NA,english,"♡ not sure, i think some were more technical in the way they were phrased which may indicate a more machine-generated interpretation, as well as being less biased ♡",NA,NA,NA,106284,NA,NA,NA
1523,NA,NA,NA,NA,NA,431468,1751368922400,1751368490932,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,8,42,54,71987,NA,NA,91
1523,NA,manner_2,NA,100,NA,431468,1751368922400,1751368490932,NA,baseline,"p1,upper_bound,p2,lower_bound",22,NA,NA,83,33,17,32956,1,filler,84
1523,NA,manner_3,NA,main,NA,431468,1751368922400,1751368490932,NA,too_little,"p2,upper_bound,lower_bound,p1",20,NA,NA,80,88,77,29403,2,main,92
1523,NA,quality_1,NA,main,NA,431468,1751368922400,1751368490932,NA,baseline,"lower_bound,upper_bound,p2,p1",21,NA,NA,19,84,63,26239,3,main,96
1523,NA,manner_4,NA,main,NA,431468,1751368922400,1751368490932,NA,too_much,"p1,lower_bound,upper_bound,p2",19,NA,NA,90,8,19,57235,4,main,5
1523,NA,manner_1,NA,main,NA,431468,1751368922400,1751368490932,NA,marked,"lower_bound,p2,upper_bound,p1",10,NA,NA,83,95,2,37280,5,main,15
1523,NA,quantity_2,NA,main,NA,431468,1751368922400,1751368490932,NA,irrelevant,"lower_bound,p2,upper_bound,p1",9,NA,NA,5,98,65,17460,6,main,100
1523,71,NA,This was an interesting study. The choices showed dimensions of thought I had not previously considered in my own life.,NA,Graduated College,431468,1751368922400,1751368490932,female,NA,NA,NA,NA,Perhaps due to the distance between the statement and the possible answer.,NA,NA,NA,111815,NA,NA,NA
1533,NA,NA,NA,NA,NA,573801,1751369048142,1751368474341,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,92,1,72,81128,NA,NA,56
1533,NA,no_violation,NA,main,NA,573801,1751369048142,1751368474341,NA,baseline,"p2,lower_bound,p1,upper_bound",1,NA,NA,28,96,94,75912,1,main,86
1533,NA,relevance_1,NA,main,NA,573801,1751369048142,1751368474341,NA,too_little,"p1,upper_bound,lower_bound,p2",18,NA,NA,69,91,35,56408,2,main,43
1533,NA,manner_1,NA,0,NA,573801,1751369048142,1751368474341,NA,too_little,"p2,p1,upper_bound,lower_bound",13,NA,NA,56,72,37,63656,3,filler,1
1533,NA,quality_1,NA,main,NA,573801,1751369048142,1751368474341,NA,marked,"upper_bound,lower_bound,p1,p2",15,NA,NA,64,36,33,51168,4,main,40
1533,NA,manner_3,NA,main,NA,573801,1751369048142,1751368474341,NA,irrelevant,"lower_bound,upper_bound,p1,p2",14,NA,NA,97,66,32,47823,5,main,48
1533,NA,quantity_1,NA,main,NA,573801,1751369048142,1751368474341,NA,too_much,"p1,lower_bound,p2,upper_bound",12,NA,NA,58,69,77,83480,6,main,9
1533,30,NA,It was a nice study.,NA,Higher degree,573801,1751369048142,1751368474341,female,NA,NA,NA,NA,"No, i do not.",NA,NA,NA,43024,NA,NA,NA
